adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,Context,context,context_story,target_story,full_text,context_region_count,target_region_count,total_region_count,context_article_chunk_count,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,8,3,NP1,NP2-Causality,er,er,"Nina ärgerte Stefan, weil er um die Mittagszeit gereizt war und das Gespräch verweigerte.",Wen ärgerte Nina? (Stefan / Tobias),angered,StimExp,7.0,11.0,-2.46,85,überdrüssig,0.92,11.0,ärgerte,1.41,7.0,56.25,"Um die_Mittagszeit kam es bei der_Vorbereitung des_gemeinsamen_Essens zu einer_angespannten_Situation.
Nina ärgerte Stefan,
weil_er um die Mittagszeit gereizt_war und das_Gespräch verweigerte.",Wen ärgerte Nina?,Stefan,Tobias,er,er,F,Um die Mittagszeit kam es bei der Vorbereitung des gemeinsamen Essens zu einer angespannten Situation.,Um die Mittagszeit kam es bei der Vorbereitung des gemeinsamen Essens zu einer angespannten Situation.,Um die_Mittagszeit kam es bei der_Vorbereitung des_gemeinsamen_Essens zu einer_angespannten_Situation.,"Nina ärgerte Stefan,
weil_er um die Mittagszeit gereizt_war und das_Gespräch verweigerte.","Um die Mittagszeit kam es bei der Vorbereitung des gemeinsamen Essens zu einer angespannten Situation. Nina ärgerte Stefan, weil er um die Mittagszeit gereizt war und das Gespräch verweigerte.",9,11,20,4,3,NP2,Stefan,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,4,NP1,NP1-Causality,er,er,"Martin verärgerte Birgit, weil er am frühen Abend aufdringlich war und die Grenze überschritt.",Was überschritt er? (die Grenze / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,aufdringlich,3.73,12.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Martin verärgerte Birgit,
weil_er am frühen Abend aufdringlich_war und die_Grenze überschritt.",Was überschritt er?,die Grenze,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Martin verärgerte Birgit,
weil_er am frühen Abend aufdringlich_war und die_Grenze überschritt.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Martin verärgerte Birgit, weil er am frühen Abend aufdringlich war und die Grenze überschritt.",7,11,18,3,6,NP1,die Grenze,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,4,NP1,NP1-Causality,er,amb,"Martin verärgerte Tobias, weil er am frühen Abend aufdringlich war und die Grenze überschritt.",Was überschritt er? (die Grenze / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,aufdringlich,3.73,12.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Martin verärgerte Tobias,
weil_er am frühen Abend aufdringlich_war und die_Grenze überschritt.",Was überschritt er?,die Grenze,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Martin verärgerte Tobias,
weil_er am frühen Abend aufdringlich_war und die_Grenze überschritt.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Martin verärgerte Tobias, weil er am frühen Abend aufdringlich war und die Grenze überschritt.",7,11,18,3,6,NP1,die Grenze,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,4,NP1,NP1-Causality,sie,amb,"Renate verärgerte Birgit, weil sie am frühen Abend aufdringlich war und die Grenze überschritt.",Was überschritt sie? (die Grenze / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,aufdringlich,3.73,12.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Renate verärgerte Birgit,
weil_sie am frühen Abend aufdringlich_war und die_Grenze überschritt.",Was überschritt sie?,die Grenze,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Renate verärgerte Birgit,
weil_sie am frühen Abend aufdringlich_war und die_Grenze überschritt.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Renate verärgerte Birgit, weil sie am frühen Abend aufdringlich war und die Grenze überschritt.",7,11,18,3,6,NP1,die Grenze,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,4,NP1,NP1-Causality,sie,sie,"Renate verärgerte Tobias, weil sie am frühen Abend aufdringlich war und die Grenze überschritt.",Was überschritt sie? (die Grenze / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,aufdringlich,3.73,12.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Renate verärgerte Tobias,
weil_sie am frühen Abend aufdringlich_war und die_Grenze überschritt.",Was überschritt sie?,die Grenze,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Renate verärgerte Tobias,
weil_sie am frühen Abend aufdringlich_war und die_Grenze überschritt.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Renate verärgerte Tobias, weil sie am frühen Abend aufdringlich war und die Grenze überschritt.",7,11,18,3,6,NP1,die Grenze,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,4,NP1,NP2-Causality,sie,sie,"Martin verärgerte Birgit, weil sie am frühen Abend sensibel war und jedes Wort ernst nahm.",Was nahm sie? (jedes Wort ernst / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,sensibel,13.76,8.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Martin verärgerte Birgit,
weil_sie am frühen Abend sensibel_war und jedes_Wort_ernst nahm.",Was nahm sie?,jedes Wort ernst,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Martin verärgerte Birgit,
weil_sie am frühen Abend sensibel_war und jedes_Wort_ernst nahm.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Martin verärgerte Birgit, weil sie am frühen Abend sensibel war und jedes Wort ernst nahm.",7,11,18,3,6,NP2,jedes Wort ernst,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,4,NP1,NP2-Causality,er,amb,"Martin verärgerte Tobias, weil er am frühen Abend sensibel war und jedes Wort ernst nahm.",Was nahm er? (jedes Wort ernst / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,sensibel,13.76,8.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Martin verärgerte Tobias,
weil_er am frühen Abend sensibel_war und jedes_Wort_ernst nahm.",Was nahm er?,jedes Wort ernst,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Martin verärgerte Tobias,
weil_er am frühen Abend sensibel_war und jedes_Wort_ernst nahm.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Martin verärgerte Tobias, weil er am frühen Abend sensibel war und jedes Wort ernst nahm.",7,11,18,3,6,NP2,jedes Wort ernst,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,4,NP1,NP2-Causality,sie,amb,"Renate verärgerte Birgit, weil sie am frühen Abend sensibel war und jedes Wort ernst nahm.",Was nahm sie? (jedes Wort ernst / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,sensibel,13.76,8.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Renate verärgerte Birgit,
weil_sie am frühen Abend sensibel_war und jedes_Wort_ernst nahm.",Was nahm sie?,jedes Wort ernst,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Renate verärgerte Birgit,
weil_sie am frühen Abend sensibel_war und jedes_Wort_ernst nahm.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Renate verärgerte Birgit, weil sie am frühen Abend sensibel war und jedes Wort ernst nahm.",7,11,18,3,6,NP2,jedes Wort ernst,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,4,NP1,NP2-Causality,er,er,"Renate verärgerte Tobias, weil er am frühen Abend sensibel war und jedes Wort ernst nahm.",Was nahm er? (jedes Wort ernst / jede Lüge),antagonized,StimExp,11.0,1.0,-1.36,80,sensibel,13.76,8.0,verärgerte,0.37,10.0,56.25,"Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.
Renate verärgerte Tobias,
weil_er am frühen Abend sensibel_war und jedes_Wort_ernst nahm.",Was nahm er?,jedes Wort ernst,jede Lüge,,,F,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären.,Am_frühen_Abend war im_Büro noch eine_wichtige_Angelegenheit zu klären.,"Renate verärgerte Tobias,
weil_er am frühen Abend sensibel_war und jedes_Wort_ernst nahm.","Am frühen Abend war im Büro noch eine wichtige Angelegenheit zu klären. Renate verärgerte Tobias, weil er am frühen Abend sensibel war und jedes Wort ernst nahm.",7,11,18,3,6,NP2,jedes Wort ernst,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,5,NP2,NP1-Causality,er,er,"Paul bewunderte Petra, weil er von Anfang an fasziniert war und das Talent lobte.",Was lobte er? (das Talent / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,überzeugt,41.42,9.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Paul bewunderte Petra,
weil_er von Anfang an fasziniert_war und das_Talent lobte.",Was lobte er?,das Talent,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Paul bewunderte Petra,
weil_er von Anfang an fasziniert_war und das_Talent lobte.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Paul bewunderte Petra, weil er von Anfang an fasziniert war und das Talent lobte.",8,11,19,3,6,NP1,das Talent,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,5,NP2,NP1-Causality,er,amb,"Paul bewunderte Florian, weil er von Anfang an fasziniert war und das Talent lobte.",Was lobte er? (das Talent / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,überzeugt,41.42,9.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Paul bewunderte Florian,
weil_er von Anfang an fasziniert_war und das_Talent lobte.",Was lobte er?,das Talent,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Paul bewunderte Florian,
weil_er von Anfang an fasziniert_war und das_Talent lobte.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Paul bewunderte Florian, weil er von Anfang an fasziniert war und das Talent lobte.",8,11,19,3,6,NP1,das Talent,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,5,NP2,NP1-Causality,sie,amb,"Maria bewunderte Petra, weil sie von Anfang an fasziniert war und das Talent lobte.",Was lobte sie? (das Talent / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,überzeugt,41.42,9.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Maria bewunderte Petra,
weil_sie von Anfang an fasziniert_war und das_Talent lobte.",Was lobte sie?,das Talent,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Maria bewunderte Petra,
weil_sie von Anfang an fasziniert_war und das_Talent lobte.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Maria bewunderte Petra, weil sie von Anfang an fasziniert war und das Talent lobte.",8,11,19,3,6,NP1,das Talent,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,5,NP2,NP1-Causality,sie,sie,"Maria bewunderte Florian, weil sie von Anfang an fasziniert war und das Talent lobte.",Was lobte sie? (das Talent / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,überzeugt,41.42,9.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Maria bewunderte Florian,
weil_sie von Anfang an fasziniert_war und das_Talent lobte.",Was lobte sie?,das Talent,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Maria bewunderte Florian,
weil_sie von Anfang an fasziniert_war und das_Talent lobte.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Maria bewunderte Florian, weil sie von Anfang an fasziniert war und das Talent lobte.",8,11,19,3,6,NP1,das Talent,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,5,NP2,NP2-Causality,sie,sie,"Paul bewunderte Petra, weil sie von Anfang an talentiert war und die Preise gewann.",Was gewann sie? (die Preise / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,talentiert,2.73,10.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Paul bewunderte Petra,
weil_sie von Anfang an talentiert_war und die_Preise gewann.",Was gewann sie?,die Preise,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Paul bewunderte Petra,
weil_sie von Anfang an talentiert_war und die_Preise gewann.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Paul bewunderte Petra, weil sie von Anfang an talentiert war und die Preise gewann.",8,11,19,3,6,NP2,die Preise,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,5,NP2,NP2-Causality,er,amb,"Paul bewunderte Florian, weil er von Anfang an talentiert war und die Preise gewann.",Was gewann er? (die Preise / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,talentiert,2.73,10.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Paul bewunderte Florian,
weil_er von Anfang an talentiert_war und die_Preise gewann.",Was gewann er?,die Preise,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Paul bewunderte Florian,
weil_er von Anfang an talentiert_war und die_Preise gewann.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Paul bewunderte Florian, weil er von Anfang an talentiert war und die Preise gewann.",8,11,19,3,6,NP2,die Preise,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,5,NP2,NP2-Causality,sie,amb,"Maria bewunderte Petra, weil sie von Anfang an talentiert war und die Preise gewann.",Was gewann sie? (die Preise / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,talentiert,2.73,10.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Maria bewunderte Petra,
weil_sie von Anfang an talentiert_war und die_Preise gewann.",Was gewann sie?,die Preise,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Maria bewunderte Petra,
weil_sie von Anfang an talentiert_war und die_Preise gewann.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Maria bewunderte Petra, weil sie von Anfang an talentiert war und die Preise gewann.",8,11,19,3,6,NP2,die Preise,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,5,NP2,NP2-Causality,er,er,"Maria bewunderte Florian, weil er von Anfang an talentiert war und die Preise gewann.",Was gewann er? (die Preise / die Stille),admired,ExpStim,7.0,74.0,2.0,-92,talentiert,2.73,10.0,bewunderte,1.17,10.0,50.0,"Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.
Maria bewunderte Florian,
weil_er von Anfang an talentiert_war und die_Preise gewann.",Was gewann er?,die Preise,die Stille,,,F,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert.,Bei einer_Ausstellung wurden die_Arbeiten mehrerer Teilnehmender der_Öffentlichkeit präsentiert.,"Maria bewunderte Florian,
weil_er von Anfang an talentiert_war und die_Preise gewann.","Bei einer Ausstellung wurden die Arbeiten mehrerer Teilnehmender der Öffentlichkeit präsentiert. Maria bewunderte Florian, weil er von Anfang an talentiert war und die Preise gewann.",8,11,19,3,6,NP2,die Preise,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,6,NP2,NP1-Causality,er,er,"Daniel beklatschte Jana, weil er während der Vorstellung begeistert war und die Show liebte.",Was tat Daniel? (beklatschte Jana / interessierte Claudia),applauded,AgEvo,9.0,12.0,1.82,-84,begeistert,34.48,10.0,beklatschte,0.03,11.0,37.5,"In einer_kleinen_Bar spielte an diesem_Abend eine_lokale_Band.
Daniel beklatschte Jana,
weil_er während der Vorstellung begeistert_war und die_Show liebte.",Was tat Daniel?,beklatschte Jana,interessierte Claudia,,,F,In einer kleinen Bar spielte an diesem Abend eine lokale Band.,In einer kleinen Bar spielte an diesem Abend eine lokale Band.,In einer_kleinen_Bar spielte an diesem_Abend eine_lokale_Band.,"Daniel beklatschte Jana,
weil_er während der Vorstellung begeistert_war und die_Show liebte.","In einer kleinen Bar spielte an diesem Abend eine lokale Band. Daniel beklatschte Jana, weil er während der Vorstellung begeistert war und die Show liebte.",6,11,17,3,4,NP1,beklatschte Jana,left,F,F,False,male,female,original,NP1-Causality
